path,case,platform,gen,label,xception_fold1,xception_fold2,xception_fold3,xception_fold4,xception_fold5,convnext_fold1,convnext_fold2,convnext_fold3,convnext_fold4,convnext_fold5,swin_fold1,swin_fold2,swin_fold3,swin_fold4,swin_fold5,r3d_fold1,r3d_fold2,r3d_fold3,r3d_fold4,r3d_fold5,r2plus1d_fold1,r2plus1d_fold2,r2plus1d_fold3,r2plus1d_fold4,r2plus1d_fold5,videomae_fold1,videomae_fold2,videomae_fold3,videomae_fold4,videomae_fold5
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00026.mp4,case4_mixed,kakao_high,real,0,0.26937366,0.4047721,0.21419787,0.1368966,0.3953238,0.20165595,0.5271948,0.8694931,0.6542461,0.28207257,0.88909626,0.8957053,0.98716646,0.9090629,0.9974837,0.99939406,0.988085,0.9965436,0.9589625,0.9759235,0.9345745,0.98860246,0.98155975,0.97769254,0.99771726,0.48491368,0.6337503,0.25427744,0.96203625,0.3280987
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00028.mp4,case4_mixed,kakao_high,real,0,0.22798456,0.17802513,0.33071432,0.3266472,0.0894546,0.18406983,0.35367927,0.7792799,0.39290452,0.1112895,0.47422788,0.044059765,0.5739545,0.5850419,0.18122698,0.9999347,0.9565125,0.9985923,0.9628831,0.9257015,0.988514,0.98292196,0.9860443,0.9885804,0.9967077,0.6550051,0.8991657,0.96189344,0.97881407,0.60021764
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00035.mp4,case4_mixed,kakao_high,real,0,0.41409898,0.37539157,0.3100934,0.19452079,0.26630956,0.19601697,0.86965925,0.75260395,0.14264941,0.26879746,0.6491339,0.8463874,0.17606871,0.90422857,0.1592174,0.99926347,0.98866826,0.9970822,0.9820483,0.4097558,0.96017486,0.9977349,0.9925103,0.98093086,0.9752254,0.5416816,0.9449439,0.6737286,0.7927853,0.86652833
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00040.mp4,case4_mixed,kakao_high,real,0,0.36874658,0.4098702,0.26203847,0.3256814,0.26841375,0.19200853,0.87883514,0.41601798,0.25729826,0.19532534,0.14321765,0.059921406,0.07832455,0.68535745,0.15977378,0.46307436,0.76703614,0.92121595,0.92255217,0.0010775026,0.5142021,0.9647556,0.92007446,0.59949976,0.37324739,0.00502115,0.012722709,0.060975183,0.02665774,0.012007351
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00050.mp4,case4_mixed,kakao_high,real,0,0.16337869,0.1775255,0.16552566,0.36455134,0.15140383,0.1877276,0.5053251,0.5739172,0.46320143,0.3455468,0.8819204,0.021267015,0.2109288,0.94433105,0.37616467,0.9963994,0.93919235,0.9975274,0.9341553,0.6185825,0.9269014,0.9975799,0.96062064,0.9922144,0.9161096,0.10297931,0.80783993,0.6411416,0.9886464,0.7490413
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00055.mp4,case4_mixed,kakao_high,real,0,0.2084205,0.19597849,0.17092276,0.19034748,0.27371997,0.18742996,0.9527942,0.74298155,0.37479067,0.23629588,0.7896725,0.020884216,0.24452083,0.8525676,0.07755258,0.9114953,0.95873135,0.98507166,0.9272645,0.114665605,0.88666594,0.99611557,0.8816658,0.97394365,0.98250717,0.08694165,0.48851216,0.29401225,0.8295611,0.23340045
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00056.mp4,case4_mixed,kakao_high,real,0,0.37236255,0.3822279,0.25860673,0.17546742,0.15367614,0.19667187,0.80980295,0.7933462,0.542227,0.15928277,0.7559974,0.59549254,0.67329913,0.9747731,0.5513152,0.9914391,0.91928095,0.9976172,0.89199936,0.11201596,0.9517737,0.992349,0.91212356,0.9882222,0.94767237,0.0046185427,0.2757144,0.32831404,0.24626137,0.052814025
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00057.mp4,case4_mixed,kakao_high,real,0,0.28776783,0.44147736,0.2714448,0.29558563,0.16708271,0.20374714,0.9471371,0.69564825,0.73492885,0.649259,0.9531443,0.9135609,0.9400511,0.93781155,0.95159405,0.9999957,0.98835784,0.9993749,0.9670699,0.99789655,0.9982993,0.9986802,0.99970573,0.99297464,0.9989434,0.99036634,0.9774785,0.9636434,0.9950755,0.9237301
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00059.mp4,case4_mixed,kakao_high,real,0,0.41740507,0.27615342,0.23083305,0.40695032,0.24535614,0.20343046,0.7782283,0.42350274,0.2559941,0.1416966,0.9006172,0.0095224865,0.019927852,0.840259,0.22749078,0.9902351,0.88318557,0.98629737,0.94728357,0.02525085,0.86652833,0.98926485,0.90966654,0.8556101,0.7616715,0.029201293,0.0894546,0.65351397,0.98007214,0.8584221
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00062.mp4,case4_mixed,kakao_high,real,0,0.411436,0.23022676,0.299771,0.30388674,0.2659758,0.19140325,0.014957087,0.09430169,0.07793769,0.6195576,0.45189714,0.0051097376,0.010388217,0.75689703,0.012796518,0.99271095,0.8631034,0.9991358,0.95679593,0.15604058,0.9769568,0.99927634,0.9962126,0.97543687,0.96669465,0.25912198,0.8986332,0.78695047,0.4977722,0.84032446
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00070.mp4,case4_mixed,kakao_high,real,0,0.18922128,0.31896225,0.17638768,0.27781576,0.09426001,0.18903406,0.90235174,0.33933482,0.3287718,0.15034042,0.26240453,0.09138211,0.32718444,0.6494675,0.34191206,0.9829055,0.8756275,0.9120061,0.8881781,0.13072869,0.8610715,0.98862445,0.985129,0.8984996,0.77513707,0.3722199,0.9666002,0.8678218,0.3777989,0.9659959
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00071.mp4,case4_mixed,kakao_high,real,0,0.22084615,0.21921211,0.25776508,0.23616374,0.19977593,0.20016651,0.97923523,0.81316423,0.31032848,0.3022881,0.8967949,0.7552762,0.972178,0.9279531,0.7447491,0.99968684,0.9818231,0.99922514,0.9689445,0.9201104,0.9688562,0.9977569,0.9984841,0.98494184,0.98531383,0.95791227,0.9737447,0.950457,0.95938325,0.98122096
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00087.mp4,case4_mixed,kakao_high,real,0,0.47673193,0.36832052,0.4577578,0.34975478,0.42724735,0.2039056,0.8071568,0.74316794,0.7800348,0.20987426,0.95691687,0.88656783,0.9543506,0.9519527,0.9587699,0.9982827,0.962462,0.99508506,0.99304235,0.8110033,0.9301416,0.9965436,0.9953635,0.995793,0.9899379,0.86493915,0.9032942,0.79318607,0.9878528,0.83406925
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00107.mp4,case4_mixed,kakao_high,real,0,0.42049548,0.4059049,0.41774648,0.43049148,0.4278001,0.2046199,0.47561863,0.581719,0.8782621,0.14823206,0.9526623,0.49273735,0.8028842,0.90000373,0.9685601,0.98159516,0.9163345,0.99140584,0.8837887,0.5091542,0.93698055,0.9951231,0.9708264,0.95735765,0.9873384,0.73848045,0.77814394,0.39361808,0.9549004,0.064771704
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00108.mp4,case4_mixed,kakao_high,real,0,0.30808616,0.17631677,0.16145241,0.3270232,0.14755519,0.20055768,0.7352141,0.3939204,0.35394445,0.28781787,0.79653,0.044973563,0.08214343,0.95068645,0.73115456,0.955444,0.70120186,0.9932156,0.8505928,0.22669801,0.9364014,0.98264104,0.90414387,0.8221177,0.687997,0.14348748,0.62797976,0.12336561,0.3925988,0.56358814
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00114.mp4,case4_mixed,kakao_high,real,0,0.24935582,0.15533455,0.25118822,0.18003458,0.25229195,0.19341385,0.59596294,0.7580184,0.13863662,0.14909723,0.72316283,0.0077555366,0.064830884,0.8590736,0.038321976,0.8517063,0.87245613,0.9659639,0.92341983,0.010735163,0.9365757,0.9766915,0.91693145,0.9496227,0.80332816,0.0015247865,0.010110845,0.0312915,0.0024678104,0.0029636684
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00129.mp4,case4_mixed,kakao_high,real,0,0.26147234,0.28846887,0.14891149,0.24921878,0.3201301,0.19586311,0.6130194,0.65558416,0.41084492,0.17525558,0.9280184,0.3202364,0.91928095,0.84928495,0.99632156,0.98093086,0.9823386,0.9975177,0.8165161,0.036838707,0.9603239,0.9992505,0.9917163,0.9904406,0.9834387,0.044265877,0.9519527,0.5547192,0.9473323,0.95691687
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00139.mp4,case4_mixed,kakao_high,real,0,0.24068536,0.16817278,0.20244318,0.18810017,0.15687835,0.20189188,0.8749346,0.5053709,0.39548433,0.49679568,0.82082874,0.033023555,0.6868166,0.9230392,0.15539865,0.9540518,0.90894175,0.99601597,0.95494246,0.40662634,0.937669,0.9501803,0.99273914,0.9518632,0.9411694,0.11666332,0.5346125,0.56980777,0.60010415,0.84575146
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00143.mp4,case4_mixed,kakao_high,real,0,0.2656899,0.1541212,0.36955678,0.27115518,0.21321331,0.19440605,0.40524274,0.40157047,0.20902534,0.10338596,0.4797474,0.012895588,0.31938666,0.2319511,0.14657521,0.99783,0.9073123,0.9976859,0.82983696,0.43821412,0.897381,0.9684709,0.9458513,0.9673795,0.96518475,0.55564624,0.9447403,0.92905515,0.99474937,0.6178586
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00151.mp4,case4_mixed,kakao_high,real,0,0.1977154,0.39516336,0.33742183,0.16626889,0.2491731,0.1956325,0.94853723,0.9088609,0.14414886,0.17845424,0.2922417,0.28150436,0.17942269,0.7600056,0.42835295,0.9548163,0.9235924,0.98736286,0.9457011,0.0252749,0.8113773,0.92729753,0.95561,0.9346641,0.7228756,0.015739111,0.4237412,0.08586246,0.87010133,0.6624826
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00153.mp4,case4_mixed,kakao_high,real,0,0.18989637,0.282691,0.24594428,0.19930801,0.21983956,0.20271926,0.9445361,0.7912571,0.22253114,0.42456856,0.8213309,0.9509604,0.9675024,0.9651191,0.86618906,0.99983263,0.9800913,0.99879104,0.99415743,0.85699195,0.98394,0.9872895,0.9998184,0.9885583,0.9925466,0.9574373,0.97828114,0.9400236,0.95239735,0.9701269
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00156.mp4,case4_mixed,kakao_high,real,0,0.23458193,0.47234878,0.35697886,0.45799643,0.43140453,0.19200853,0.68819016,0.618478,0.595181,0.35379094,0.5601023,0.049451128,0.12336561,0.5514152,0.24139997,0.8976056,0.8418907,0.96080494,0.9029097,0.006133176,0.5019683,0.9499023,0.98469365,0.84221536,0.6493841,0.009974921,0.92054003,0.2062538,0.043813635,0.81412673
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00162.mp4,case4_mixed,kakao_high,real,0,0.3797521,0.23957166,0.23762016,0.29905403,0.32103413,0.19532534,0.16458358,0.41242662,0.3731403,0.25912198,0.5755731,0.038106624,0.17178942,0.6466555,0.066751465,0.4574851,0.90582335,0.9892753,0.8404555,0.50430286,0.9173767,0.9984723,0.9260366,0.89684016,0.98555213,0.5316349,0.7735587,0.39174038,0.958187,0.53647226
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00163.mp4,case4_mixed,kakao_high,real,0,0.27776676,0.19620943,0.23921603,0.24131055,0.19930801,0.19794787,0.8365546,0.5274382,0.32852945,0.15700756,0.42045087,0.04867657,0.11372716,0.7930258,0.17455095,0.49275255,0.53239477,0.9775858,0.585516,0.0058426056,0.4025536,0.93874466,0.4878564,0.8986776,0.020725062,0.0037654138,0.005652877,0.04084572,0.0050016725,0.0047092056
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_000.mp4,case4_mixed,kakao_high,pika,1,0.22609939,0.5126888,0.40600798,0.40606683,0.42132857,0.18735561,0.8603985,0.27069706,0.074635044,0.13432105,0.49362218,0.2167774,0.5108625,0.52268946,0.70395666,0.90161794,0.7166154,0.9400236,0.9004423,0.017442483,0.347205,0.42030212,0.79561836,0.38424763,0.419975,0.008933403,0.96160597,0.42357725,0.014957087,0.4397511
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_001.mp4,case4_mixed,kakao_high,pika,1,0.36718518,0.3606298,0.43777844,0.41825876,0.29997602,0.19413853,0.9199307,0.7510096,0.82297295,0.68410575,0.8908652,0.9535353,0.8209993,0.9702681,0.99346113,0.9904959,0.91383046,0.994089,0.93263763,0.6661168,0.9406263,0.9259697,0.9853843,0.8926561,0.9563905,0.03986249,0.78858316,0.3926279,0.4297584,0.83359575
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_002.mp4,case4_mixed,kakao_high,pika,1,0.4153434,0.3624331,0.4732312,0.4155065,0.43383157,0.1968648,0.6614327,0.870322,0.90200704,0.7212035,0.81946033,0.8190264,0.7479843,0.9347534,0.9522199,0.98835784,0.90934503,0.9983516,0.85470283,0.79414564,0.97458035,0.97947216,0.99697804,0.9589241,0.9628132,0.06530615,0.88373864,0.74539834,0.90706563,0.75119215
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_003.mp4,case4_mixed,kakao_high,pika,1,0.40500742,0.53926,0.43614164,0.45781842,0.47446948,0.19383317,0.9199307,0.9693822,0.6494119,0.472075,0.9167081,0.91255313,0.86860406,0.9732915,0.8546422,0.9997843,0.9610981,0.99936,0.9463493,0.83514774,0.9927532,0.9933717,0.99980813,0.9931229,0.9904591,0.3763079,0.98648083,0.88861394,0.96521765,0.9638481
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_004.mp4,case4_mixed,kakao_high,pika,1,0.32343352,0.44675115,0.4855082,0.33437207,0.2512341,0.19326153,0.97546023,0.88100195,0.94664603,0.31032848,0.9027811,0.9845606,0.96312666,0.9654789,0.9977349,0.9932811,0.92255217,0.99820733,0.9173767,0.77814394,0.92563426,0.9823216,0.9954261,0.89363474,0.97821885,0.3902725,0.94772077,0.72521096,0.9727791,0.9173767
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_005.mp4,case4_mixed,kakao_high,pika,1,0.34615442,0.610468,0.32662037,0.44276074,0.31896225,0.19383317,0.89733595,0.4947512,0.32188618,0.47627518,0.8482194,0.86904925,0.6418013,0.88252914,0.9775858,0.98792297,0.90174776,0.9809491,0.9243128,0.6828646,0.95531917,0.97409195,0.97678024,0.9038049,0.97675806,0.10776568,0.97796774,0.74567634,0.9455505,0.86442494
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_006.mp4,case4_mixed,kakao_high,pika,1,0.33753097,0.3644806,0.24113183,0.31557775,0.29808256,0.2039056,0.9444336,0.86601925,0.96323055,0.5961099,0.82297295,0.7696975,0.92683524,0.8773718,0.9818926,0.9957353,0.9181873,0.9896718,0.97414124,0.7412528,0.962356,0.96102494,0.9619649,0.9743129,0.9835496,0.2248204,0.94901186,0.80154777,0.95257413,0.92121595
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_007.mp4,case4_mixed,kakao_high,pika,1,0.25954401,0.5235269,0.30611202,0.36438167,0.42503834,0.20169526,0.969814,0.8615964,0.6886255,0.23431903,0.5486739,0.3382274,0.67539006,0.9059483,0.9804314,0.9977482,0.9147487,0.997459,0.96021223,0.82082874,0.9869544,0.9813107,0.9915216,0.971779,0.98439646,0.48545676,0.9161846,0.9219921,0.98337495,0.9269014
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_008.mp4,case4_mixed,kakao_high,pika,1,0.3256814,0.31415576,0.39280257,0.39388034,0.3479801,0.19690341,0.93980294,0.8337311,0.60434055,0.3519094,0.60249287,0.4924322,0.68956697,0.87120116,0.98507166,0.9979292,0.9561454,0.9972262,0.9642878,0.83601975,0.9938788,0.9944343,0.9981067,0.96958447,0.9841546,0.71913713,0.94834626,0.8260112,0.7301937,0.95460516
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_009.mp4,case4_mixed,kakao_high,pika,1,0.46294343,0.49608427,0.4762447,0.4737371,0.41516557,0.2043022,0.9634375,0.934813,0.900267,0.5618685,0.85342485,0.81014115,0.950411,0.96192914,0.9892441,0.9999949,0.97527254,0.9994286,0.9856076,0.9907678,0.9966102,0.99744415,0.9998036,0.99442345,0.9971661,0.8338664,0.98365986,0.9285385,0.9903476,0.98521465
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_010.mp4,case4_mixed,kakao_high,pika,1,0.38601097,0.4027151,0.42183462,0.4670431,0.40051487,0.19644053,0.8553081,0.9019207,0.91231906,0.689985,0.9352874,0.937783,0.9282464,0.96381396,0.9881194,0.9937588,0.964822,0.9865976,0.9725715,0.91693145,0.9928509,0.9954704,0.9997086,0.99135584,0.9864157,0.53263783,0.81420064,0.7895584,0.62166655,0.9134452
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_011.mp4,case4_mixed,kakao_high,pika,1,0.3561387,0.4173902,0.4605315,0.4416279,0.33709443,0.20177391,0.7973991,0.9274948,0.6225956,0.46022823,0.9765801,0.9666317,0.8750948,0.95995015,0.9969126,0.9987696,0.98833525,0.9901592,0.99832565,0.9645559,0.9741166,0.9929061,0.99898773,0.9891606,0.99153805,0.7982654,0.96882665,0.76401234,0.9784466,0.9508692
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_012.mp4,case4_mixed,kakao_high,pika,1,0.48811182,0.5369579,0.45786005,0.44394696,0.42695612,0.19467384,0.7570767,0.90574,0.7688932,0.5014038,0.82810634,0.8101787,0.8977402,0.85741025,0.9567152,0.9771756,0.9430336,0.9980354,0.9650863,0.7505528,0.9861514,0.9891606,0.99926347,0.9535353,0.9747491,0.95150405,0.9777139,0.8388118,0.9814534,0.96975684
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_013.mp4,case4_mixed,kakao_high,pika,1,0.42576563,0.32108736,0.37397584,0.46845627,0.2916361,0.1956325,0.94664603,0.86613256,0.93611,0.572185,0.8632764,0.90161794,0.3242889,0.94242734,0.78654087,0.99998343,0.9687381,0.9983223,0.95783347,0.96521765,0.9961681,0.9975466,0.9999745,0.98215127,0.9981792,0.85806566,0.98184055,0.934813,0.9615338,0.9566747
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_014.mp4,case4_mixed,kakao_high,pika,1,0.48998776,0.39458,0.46625316,0.44400722,0.28711775,0.19019704,0.7895584,0.55535984,0.7331295,0.18021484,0.19667187,0.57212526,0.06831961,0.63628244,0.21547455,0.99982125,0.93913656,0.9993148,0.9517737,0.88774097,0.9954704,0.99170023,0.99988854,0.9865588,0.995523,0.76361597,0.9655115,0.7569869,0.9888204,0.9621787
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_015.mp4,case4_mixed,kakao_high,pika,1,0.50684315,0.5347416,0.52365637,0.532201,0.49723056,0.19705789,0.83755356,0.92617035,0.83122873,0.6063819,0.93686515,0.9156582,0.8989441,0.87726665,0.9571178,0.99743915,0.9470392,0.99936754,0.9762654,0.8595459,0.9921841,0.98400164,0.9985018,0.9508236,0.98324674,0.6302299,0.969814,0.82460326,0.991032,0.97346866
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_016.mp4,case4_mixed,kakao_high,pika,1,0.4375231,0.43288732,0.32103413,0.40086666,0.29183787,0.19919114,0.77534974,0.86001676,0.90013546,0.52533835,0.97675806,0.9327602,0.96618783,0.81420064,0.9352874,0.99497885,0.94796216,0.9979372,0.97678024,0.848847,0.98327893,0.994292,0.99936634,0.9730365,0.9750835,0.77016246,0.9697854,0.7995989,0.97334224,0.97394365
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_017.mp4,case4_mixed,kakao_high,pika,1,0.40048555,0.42991546,0.46964946,0.42933968,0.3736187,0.1989965,0.9780936,0.9308365,0.87914675,0.5053099,0.97467697,0.9125142,0.9831661,0.9313377,0.9870546,0.9998306,0.96329963,0.9993242,0.97085404,0.9066118,0.9986223,0.9880734,0.99908006,0.9913223,0.98707956,0.6630147,0.9313377,0.84137005,0.98087597,0.8205413
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_018.mp4,case4_mixed,kakao_high,pika,1,0.43187618,0.400339,0.36984122,0.33074135,0.24544656,0.19717379,0.93738294,0.9333701,0.66652393,0.57275265,0.8110782,0.9821854,0.8597815,0.9698712,0.95857656,0.99896777,0.97644573,0.9977569,0.96653706,0.8536079,0.9971384,0.99603915,0.9998233,0.99665606,0.9887446,0.892422,0.97029626,0.9289907,0.99368566,0.9374402
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_019.mp4,case4_mixed,kakao_high,pika,1,0.3697701,0.44086042,0.45978856,0.29992476,0.39808467,0.19783162,0.84208554,0.91550726,0.40725973,0.3376402,0.7965102,0.761893,0.9503419,0.943919,0.8852848,0.9958093,0.9647889,0.9968273,0.9626028,0.97254544,0.9876758,0.99698395,0.9991991,0.9914722,0.9859093,0.66115755,0.9405172,0.7480763,0.9451468,0.9591926
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_020.mp4,case4_mixed,kakao_high,pika,1,0.47801864,0.53088254,0.49964142,0.46003115,0.4603192,0.19628645,0.9759235,0.57403666,0.9238675,0.26995063,0.9152046,0.9834387,0.9500878,0.9352874,0.99324185,0.9992505,0.953188,0.9980122,0.9627783,0.96528316,0.9976586,0.9982827,0.99995553,0.99256825,0.99847525,0.8886622,0.97726256,0.92988735,0.98873377,0.9786107
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_021.mp4,case4_mixed,kakao_high,pika,1,0.415815,0.40434572,0.41410634,0.38508555,0.3726051,0.20765622,0.95190793,0.9250271,0.987092,0.6174135,0.95880854,0.9823216,0.9175246,0.953188,0.9899768,0.97752154,0.93593454,0.9601375,0.97344345,0.70568365,0.9202897,0.98524296,0.9912209,0.94544977,0.98272413,0.8489722,0.98155975,0.844409,0.9181138,0.95735765
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_022.mp4,case4_mixed,kakao_high,pika,1,0.44001055,0.47387788,0.45162123,0.45779568,0.43868,0.19950289,0.8073847,0.638152,0.8475266,0.3505603,0.74853617,0.81735593,0.9401336,0.97339284,0.9889064,0.9140609,0.9620719,0.96631527,0.9503189,0.5739583,0.8505307,0.99097973,0.9861247,0.92054003,0.9776072,0.2893717,0.87599933,0.7786072,0.6661168,0.74706274
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\pika\kakao_high\fake_pika_023.mp4,case4_mixed,kakao_high,pika,1,0.47657967,0.48970175,0.3422005,0.47849834,0.35824078,0.20032293,0.9692078,0.9263037,0.9452985,0.68283814,0.7361161,0.71127427,0.8133867,0.97134733,0.9901782,0.9990728,0.9628831,0.9939143,0.9876758,0.7268136,0.9736447,0.97494066,0.9976769,0.9782396,0.98481095,0.58216447,0.97869223,0.87652874,0.9675024,0.8624676
